Trial,Strategy,Threshold_Dist,Step,Adoption_Fraction,Final_Fraction,TimeToConverge
2,Betweenness,Beta_Mid,21,0.2835,0.2835,12
2,Betweenness,Beta_Mid,22,0.2835,0.2835,12
2,Betweenness,Beta_Mid,23,0.2835,0.2835,12
2,Betweenness,Beta_Mid,24,0.2835,0.2835,12
2,Betweenness,Beta_Mid,25,0.2835,0.2835,12
2,Betweenness,Beta_Mid,26,0.2835,0.2835,12
2,Betweenness,Beta_Mid,27,0.2835,0.2835,12
2,Betweenness,Beta_Mid,28,0.2835,0.2835,12
2,Betweenness,Beta_Mid,29,0.2835,0.2835,12
2,Betweenness,Beta_Mid,30,0.2835,0.2835,12
2,Betweenness,Beta_Mid,31,0.2835,0.2835,12
2,Betweenness,Beta_Mid,32,0.2835,0.2835,12
2,Betweenness,Beta_Mid,33,0.2835,0.2835,12
2,Betweenness,Beta_Mid,34,0.2835,0.2835,12
2,Betweenness,Beta_Mid,35,0.2835,0.2835,12
2,Betweenness,Beta_Mid,36,0.2835,0.2835,12
2,Betweenness,Beta_Mid,37,0.2835,0.2835,12
2,Betweenness,Beta_Mid,38,0.2835,0.2835,12
2,Betweenness,Beta_Mid,39,0.2835,0.2835,12
2,Betweenness,Beta_Mid,40,0.2835,0.2835,12
2,Betweenness,Beta_Mid,41,0.2835,0.2835,12
2,Betweenness,Beta_Mid,42,0.2835,0.2835,12
2,Betweenness,Beta_Mid,43,0.2835,0.2835,12
2,Betweenness,Beta_Mid,44,0.2835,0.2835,12
2,Betweenness,Beta_Mid,45,0.2835,0.2835,12
2,Betweenness,Beta_Mid,46,0.2835,0.2835,12
2,Betweenness,Beta_Mid,47,0.2835,0.2835,12
2,Betweenness,Beta_Mid,48,0.2835,0.2835,12
2,Betweenness,Beta_Mid,49,0.2835,0.2835,12
3,Random,Beta_Mid,0,0.01,0.0205,2
3,Random,Beta_Mid,1,0.0185,0.0205,2
3,Random,Beta_Mid,2,0.0205,0.0205,2
3,Random,Beta_Mid,3,0.0205,0.0205,2
3,Random,Beta_Mid,4,0.0205,0.0205,2
3,Random,Beta_Mid,5,0.0205,0.0205,2
3,Random,Beta_Mid,6,0.0205,0.0205,2
3,Random,Beta_Mid,7,0.0205,0.0205,2
3,Random,Beta_Mid,8,0.0205,0.0205,2
3,Random,Beta_Mid,9,0.0205,0.0205,2
3,Random,Beta_Mid,10,0.0205,0.0205,2
3,Random,Beta_Mid,11,0.0205,0.0205,2
3,Random,Beta_Mid,12,0.0205,0.0205,2
3,Random,Beta_Mid,13,0.0205,0.0205,2
3,Random,Beta_Mid,14,0.0205,0.0205,2
3,Random,Beta_Mid,15,0.0205,0.0205,2
3,Random,Beta_Mid,16,0.0205,0.0205,2
3,Random,Beta_Mid,17,0.0205,0.0205,2
3,Random,Beta_Mid,18,0.0205,0.0205,2
3,Random,Beta_Mid,19,0.0205,0.0205,2
3,Random,Beta_Mid,20,0.0205,0.0205,2
3,Random,Beta_Mid,21,0.0205,0.0205,2
3,Random,Beta_Mid,22,0.0205,0.0205,2
3,Random,Beta_Mid,23,0.0205,0.0205,2
3,Random,Beta_Mid,24,0.0205,0.0205,2
3,Random,Beta_Mid,25,0.0205,0.0205,2
3,Random,Beta_Mid,26,0.0205,0.0205,2
3,Random,Beta_Mid,27,0.0205,0.0205,2
3,Random,Beta_Mid,28,0.0205,0.0205,2
3,Random,Beta_Mid,29,0.0205,0.0205,2
3,Random,Beta_Mid,30,0.0205,0.0205,2
3,Random,Beta_Mid,31,0.0205,0.0205,2
3,Random,Beta_Mid,32,0.0205,0.0205,2
3,Random,Beta_Mid,33,0.0205,0.0205,2
3,Random,Beta_Mid,34,0.0205,0.0205,2
3,Random,Beta_Mid,35,0.0205,0.0205,2
3,Random,Beta_Mid,36,0.0205,0.0205,2
3,Random,Beta_Mid,37,0.0205,0.0205,2
3,Random,Beta_Mid,38,0.0205,0.0205,2
3,Random,Beta_Mid,39,0.0205,0.0205,2
3,Random,Beta_Mid,40,0.0205,0.0205,2
3,Random,Beta_Mid,41,0.0205,0.0205,2
3,Random,Beta_Mid,42,0.0205,0.0205,2
3,Random,Beta_Mid,43,0.0205,0.0205,2
3,Random,Beta_Mid,44,0.0205,0.0205,2
3,Random,Beta_Mid,45,0.0205,0.0205,2
3,Random,Beta_Mid,46,0.0205,0.0205,2
3,Random,Beta_Mid,47,0.0205,0.0205,2
3,Random,Beta_Mid,48,0.0205,0.0205,2
3,Random,Beta_Mid,49,0.0205,0.0205,2
3,Degree,Beta_Mid,0,0.01,0.348,20
3,Degree,Beta_Mid,1,0.1495,0.348,20
3,Degree,Beta_Mid,2,0.2005,0.348,20
3,Degree,Beta_Mid,3,0.239,0.348,20
3,Degree,Beta_Mid,4,0.2605,0.348,20
3,Degree,Beta_Mid,5,0.272,0.348,20
3,Degree,Beta_Mid,6,0.28,0.348,20
3,Degree,Beta_Mid,7,0.2885,0.348,20
3,Degree,Beta_Mid,8,0.2995,0.348,20
3,Degree,Beta_Mid,9,0.3085,0.348,20
3,Degree,Beta_Mid,10,0.313,0.348,20
3,Degree,Beta_Mid,11,0.3175,0.348,20
3,Degree,Beta_Mid,12,0.321,0.348,20
3,Degree,Beta_Mid,13,0.326,0.348,20
3,Degree,Beta_Mid,14,0.3335,0.348,20
3,Degree,Beta_Mid,15,0.341,0.348,20
3,Degree,Beta_Mid,16,0.3435,0.348,20
3,Degree,Beta_Mid,17,0.3445,0.348,20
3,Degree,Beta_Mid,18,0.3455,0.348,20
3,Degree,Beta_Mid,19,0.347,0.348,20
3,Degree,Beta_Mid,20,0.348,0.348,20
3,Degree,Beta_Mid,21,0.348,0.348,20
3,Degree,Beta_Mid,22,0.348,0.348,20
3,Degree,Beta_Mid,23,0.348,0.348,20
3,Degree,Beta_Mid,24,0.348,0.348,20
3,Degree,Beta_Mid,25,0.348,0.348,20
3,Degree,Beta_Mid,26,0.348,0.348,20
3,Degree,Beta_Mid,27,0.348,0.348,20
3,Degree,Beta_Mid,28,0.348,0.348,20
3,Degree,Beta_Mid,29,0.348,0.348,20
3,Degree,Beta_Mid,30,0.348,0.348,20
3,Degree,Beta_Mid,31,0.348,0.348,20
3,Degree,Beta_Mid,32,0.348,0.348,20
3,Degree,Beta_Mid,33,0.348,0.348,20
3,Degree,Beta_Mid,34,0.348,0.348,20
3,Degree,Beta_Mid,35,0.348,0.348,20
3,Degree,Beta_Mid,36,0.348,0.348,20
3,Degree,Beta_Mid,37,0.348,0.348,20
3,Degree,Beta_Mid,38,0.348,0.348,20
3,Degree,Beta_Mid,39,0.348,0.348,20
3,Degree,Beta_Mid,40,0.348,0.348,20
3,Degree,Beta_Mid,41,0.348,0.348,20
3,Degree,Beta_Mid,42,0.348,0.348,20
3,Degree,Beta_Mid,43,0.348,0.348,20
3,Degree,Beta_Mid,44,0.348,0.348,20
3,Degree,Beta_Mid,45,0.348,0.348,20
3,Degree,Beta_Mid,46,0.348,0.348,20
3,Degree,Beta_Mid,47,0.348,0.348,20
3,Degree,Beta_Mid,48,0.348,0.348,20
3,Degree,Beta_Mid,49,0.348,0.348,20
3,Betweenness,Beta_Mid,0,0.01,0.306,14
3,Betweenness,Beta_Mid,1,0.1495,0.306,14
3,Betweenness,Beta_Mid,2,0.2005,0.306,14
3,Betweenness,Beta_Mid,3,0.2345,0.306,14
3,Betweenness,Beta_Mid,4,0.2585,0.306,14
3,Betweenness,Beta_Mid,5,0.2735,0.306,14
3,Betweenness,Beta_Mid,6,0.2805,0.306,14
3,Betweenness,Beta_Mid,7,0.286,0.306,14
3,Betweenness,Beta_Mid,8,0.289,0.306,14
3,Betweenness,Beta_Mid,9,0.2925,0.306,14
3,Betweenness,Beta_Mid,10,0.297,0.306,14
3,Betweenness,Beta_Mid,11,0.3,0.306,14
3,Betweenness,Beta_Mid,12,0.303,0.306,14
3,Betweenness,Beta_Mid,13,0.305,0.306,14
3,Betweenness,Beta_Mid,14,0.306,0.306,14
3,Betweenness,Beta_Mid,15,0.306,0.306,14
3,Betweenness,Beta_Mid,16,0.306,0.306,14
3,Betweenness,Beta_Mid,17,0.306,0.306,14
3,Betweenness,Beta_Mid,18,0.306,0.306,14
3,Betweenness,Beta_Mid,19,0.306,0.306,14
3,Betweenness,Beta_Mid,20,0.306,0.306,14
3,Betweenness,Beta_Mid,21,0.306,0.306,14
3,Betweenness,Beta_Mid,22,0.306,0.306,14
3,Betweenness,Beta_Mid,23,0.306,0.306,14
3,Betweenness,Beta_Mid,24,0.306,0.306,14
3,Betweenness,Beta_Mid,25,0.306,0.306,14
3,Betweenness,Beta_Mid,26,0.306,0.306,14
3,Betweenness,Beta_Mid,27,0.306,0.306,14
3,Betweenness,Beta_Mid,28,0.306,0.306,14
3,Betweenness,Beta_Mid,29,0.306,0.306,14
3,Betweenness,Beta_Mid,30,0.306,0.306,14
3,Betweenness,Beta_Mid,31,0.306,0.306,14
3,Betweenness,Beta_Mid,32,0.306,0.306,14
3,Betweenness,Beta_Mid,33,0.306,0.306,14
3,Betweenness,Beta_Mid,34,0.306,0.306,14
3,Betweenness,Beta_Mid,35,0.306,0.306,14
3,Betweenness,Beta_Mid,36,0.306,0.306,14
3,Betweenness,Beta_Mid,37,0.306,0.306,14
3,Betweenness,Beta_Mid,38,0.306,0.306,14
3,Betweenness,Beta_Mid,39,0.306,0.306,14
3,Betweenness,Beta_Mid,40,0.306,0.306,14
3,Betweenness,Beta_Mid,41,0.306,0.306,14
3,Betweenness,Beta_Mid,42,0.306,0.306,14
3,Betweenness,Beta_Mid,43,0.306,0.306,14
3,Betweenness,Beta_Mid,44,0.306,0.306,14
3,Betweenness,Beta_Mid,45,0.306,0.306,14
3,Betweenness,Beta_Mid,46,0.306,0.306,14
3,Betweenness,Beta_Mid,47,0.306,0.306,14
3,Betweenness,Beta_Mid,48,0.306,0.306,14
3,Betweenness,Beta_Mid,49,0.306,0.306,14
4,Random,Beta_Mid,0,0.01,0.0155,4
4,Random,Beta_Mid,1,0.012,0.0155,4
4,Random,Beta_Mid,2,0.0125,0.0155,4
4,Random,Beta_Mid,3,0.0145,0.0155,4
4,Random,Beta_Mid,4,0.0155,0.0155,4
4,Random,Beta_Mid,5,0.0155,0.0155,4
4,Random,Beta_Mid,6,0.0155,0.0155,4
4,Random,Beta_Mid,7,0.0155,0.0155,4
4,Random,Beta_Mid,8,0.0155,0.0155,4
4,Random,Beta_Mid,9,0.0155,0.0155,4
4,Random,Beta_Mid,10,0.0155,0.0155,4
4,Random,Beta_Mid,11,0.0155,0.0155,4
4,Random,Beta_Mid,12,0.0155,0.0155,4
4,Random,Beta_Mid,13,0.0155,0.0155,4
4,Random,Beta_Mid,14,0.0155,0.0155,4
4,Random,Beta_Mid,15,0.0155,0.0155,4
4,Random,Beta_Mid,16,0.0155,0.0155,4
4,Random,Beta_Mid,17,0.0155,0.0155,4
4,Random,Beta_Mid,18,0.0155,0.0155,4
4,Random,Beta_Mid,19,0.0155,0.0155,4
4,Random,Beta_Mid,20,0.0155,0.0155,4
4,Random,Beta_Mid,21,0.0155,0.0155,4
4,Random,Beta_Mid,22,0.0155,0.0155,4
4,Random,Beta_Mid,23,0.0155,0.0155,4
4,Random,Beta_Mid,24,0.0155,0.0155,4
4,Random,Beta_Mid,25,0.0155,0.0155,4
4,Random,Beta_Mid,26,0.0155,0.0155,4
4,Random,Beta_Mid,27,0.0155,0.0155,4
4,Random,Beta_Mid,28,0.0155,0.0155,4
4,Random,Beta_Mid,29,0.0155,0.0155,4
4,Random,Beta_Mid,30,0.0155,0.0155,4
4,Random,Beta_Mid,31,0.0155,0.0155,4
4,Random,Beta_Mid,32,0.0155,0.0155,4
4,Random,Beta_Mid,33,0.0155,0.0155,4
4,Random,Beta_Mid,34,0.0155,0.0155,4
4,Random,Beta_Mid,35,0.0155,0.0155,4
4,Random,Beta_Mid,36,0.0155,0.0155,4
4,Random,Beta_Mid,37,0.0155,0.0155,4
4,Random,Beta_Mid,38,0.0155,0.0155,4
4,Random,Beta_Mid,39,0.0155,0.0155,4
4,Random,Beta_Mid,40,0.0155,0.0155,4
4,Random,Beta_Mid,41,0.0155,0.0155,4
4,Random,Beta_Mid,42,0.0155,0.0155,4
4,Random,Beta_Mid,43,0.0155,0.0155,4
4,Random,Beta_Mid,44,0.0155,0.0155,4
4,Random,Beta_Mid,45,0.0155,0.0155,4
4,Random,Beta_Mid,46,0.0155,0.0155,4
4,Random,Beta_Mid,47,0.0155,0.0155,4
4,Random,Beta_Mid,48,0.0155,0.0155,4
4,Random,Beta_Mid,49,0.0155,0.0155,4
4,Degree,Beta_Mid,0,0.01,0.2615,15
4,Degree,Beta_Mid,1,0.1485,0.2615,15
4,Degree,Beta_Mid,2,0.197,0.2615,15
4,Degree,Beta_Mid,3,0.2195,0.2615,15
4,Degree,Beta_Mid,4,0.2345,0.2615,15
4,Degree,Beta_Mid,5,0.2445,0.2615,15
4,Degree,Beta_Mid,6,0.248,0.2615,15
4,Degree,Beta_Mid,7,0.249,0.2615,15
4,Degree,Beta_Mid,8,0.25,0.2615,15
4,Degree,Beta_Mid,9,0.252,0.2615,15
4,Degree,Beta_Mid,10,0.2545,0.2615,15
4,Degree,Beta_Mid,11,0.2565,0.2615,15
4,Degree,Beta_Mid,12,0.258,0.2615,15
4,Degree,Beta_Mid,13,0.2605,0.2615,15
4,Degree,Beta_Mid,14,0.261,0.2615,15
4,Degree,Beta_Mid,15,0.2615,0.2615,15
4,Degree,Beta_Mid,16,0.2615,0.2615,15
4,Degree,Beta_Mid,17,0.2615,0.2615,15
4,Degree,Beta_Mid,18,0.2615,0.2615,15
4,Degree,Beta_Mid,19,0.2615,0.2615,15
4,Degree,Beta_Mid,20,0.2615,0.2615,15
4,Degree,Beta_Mid,21,0.2615,0.2615,15
4,Degree,Beta_Mid,22,0.2615,0.2615,15
4,Degree,Beta_Mid,23,0.2615,0.2615,15
4,Degree,Beta_Mid,24,0.2615,0.2615,15
4,Degree,Beta_Mid,25,0.2615,0.2615,15
4,Degree,Beta_Mid,26,0.2615,0.2615,15
4,Degree,Beta_Mid,27,0.2615,0.2615,15
4,Degree,Beta_Mid,28,0.2615,0.2615,15
4,Degree,Beta_Mid,29,0.2615,0.2615,15
4,Degree,Beta_Mid,30,0.2615,0.2615,15
4,Degree,Beta_Mid,31,0.2615,0.2615,15
4,Degree,Beta_Mid,32,0.2615,0.2615,15
4,Degree,Beta_Mid,33,0.2615,0.2615,15
4,Degree,Beta_Mid,34,0.2615,0.2615,15
4,Degree,Beta_Mid,35,0.2615,0.2615,15
4,Degree,Beta_Mid,36,0.2615,0.2615,15
4,Degree,Beta_Mid,37,0.2615,0.2615,15
4,Degree,Beta_Mid,38,0.2615,0.2615,15
4,Degree,Beta_Mid,39,0.2615,0.2615,15
4,Degree,Beta_Mid,40,0.2615,0.2615,15
4,Degree,Beta_Mid,41,0.2615,0.2615,15
4,Degree,Beta_Mid,42,0.2615,0.2615,15
4,Degree,Beta_Mid,43,0.2615,0.2615,15
4,Degree,Beta_Mid,44,0.2615,0.2615,15
4,Degree,Beta_Mid,45,0.2615,0.2615,15
4,Degree,Beta_Mid,46,0.2615,0.2615,15
4,Degree,Beta_Mid,47,0.2615,0.2615,15
4,Degree,Beta_Mid,48,0.2615,0.2615,15
4,Degree,Beta_Mid,49,0.2615,0.2615,15
4,Betweenness,Beta_Mid,0,0.01,0.2515,8
4,Betweenness,Beta_Mid,1,0.148,0.2515,8
4,Betweenness,Beta_Mid,2,0.1985,0.2515,8
4,Betweenness,Beta_Mid,3,0.222,0.2515,8
4,Betweenness,Beta_Mid,4,0.239,0.2515,8
4,Betweenness,Beta_Mid,5,0.2475,0.2515,8
4,Betweenness,Beta_Mid,6,0.2505,0.2515,8
4,Betweenness,Beta_Mid,7,0.251,0.2515,8
4,Betweenness,Beta_Mid,8,0.2515,0.2515,8
4,Betweenness,Beta_Mid,9,0.2515,0.2515,8
4,Betweenness,Beta_Mid,10,0.2515,0.2515,8
4,Betweenness,Beta_Mid,11,0.2515,0.2515,8
4,Betweenness,Beta_Mid,12,0.2515,0.2515,8
4,Betweenness,Beta_Mid,13,0.2515,0.2515,8
4,Betweenness,Beta_Mid,14,0.2515,0.2515,8
4,Betweenness,Beta_Mid,15,0.2515,0.2515,8
4,Betweenness,Beta_Mid,16,0.2515,0.2515,8
4,Betweenness,Beta_Mid,17,0.2515,0.2515,8
4,Betweenness,Beta_Mid,18,0.2515,0.2515,8
4,Betweenness,Beta_Mid,19,0.2515,0.2515,8
4,Betweenness,Beta_Mid,20,0.2515,0.2515,8
4,Betweenness,Beta_Mid,21,0.2515,0.2515,8
4,Betweenness,Beta_Mid,22,0.2515,0.2515,8
4,Betweenness,Beta_Mid,23,0.2515,0.2515,8
4,Betweenness,Beta_Mid,24,0.2515,0.2515,8
4,Betweenness,Beta_Mid,25,0.2515,0.2515,8
4,Betweenness,Beta_Mid,26,0.2515,0.2515,8
4,Betweenness,Beta_Mid,27,0.2515,0.2515,8
4,Betweenness,Beta_Mid,28,0.2515,0.2515,8
4,Betweenness,Beta_Mid,29,0.2515,0.2515,8
4,Betweenness,Beta_Mid,30,0.2515,0.2515,8
4,Betweenness,Beta_Mid,31,0.2515,0.2515,8
4,Betweenness,Beta_Mid,32,0.2515,0.2515,8
4,Betweenness,Beta_Mid,33,0.2515,0.2515,8
4,Betweenness,Beta_Mid,34,0.2515,0.2515,8
4,Betweenness,Beta_Mid,35,0.2515,0.2515,8
4,Betweenness,Beta_Mid,36,0.2515,0.2515,8
4,Betweenness,Beta_Mid,37,0.2515,0.2515,8
4,Betweenness,Beta_Mid,38,0.2515,0.2515,8
4,Betweenness,Beta_Mid,39,0.2515,0.2515,8
4,Betweenness,Beta_Mid,40,0.2515,0.2515,8
4,Betweenness,Beta_Mid,41,0.2515,0.2515,8
4,Betweenness,Beta_Mid,42,0.2515,0.2515,8
4,Betweenness,Beta_Mid,43,0.2515,0.2515,8
4,Betweenness,Beta_Mid,44,0.2515,0.2515,8
4,Betweenness,Beta_Mid,45,0.2515,0.2515,8
4,Betweenness,Beta_Mid,46,0.2515,0.2515,8
4,Betweenness,Beta_Mid,47,0.2515,0.2515,8
4,Betweenness,Beta_Mid,48,0.2515,0.2515,8
4,Betweenness,Beta_Mid,49,0.2515,0.2515,8
5,Random,Beta_Mid,0,0.01,0.015,1
5,Random,Beta_Mid,1,0.015,0.015,1
5,Random,Beta_Mid,2,0.015,0.015,1
5,Random,Beta_Mid,3,0.015,0.015,1
5,Random,Beta_Mid,4,0.015,0.015,1
5,Random,Beta_Mid,5,0.015,0.015,1
5,Random,Beta_Mid,6,0.015,0.015,1
5,Random,Beta_Mid,7,0.015,0.015,1
5,Random,Beta_Mid,8,0.015,0.015,1
5,Random,Beta_Mid,9,0.015,0.015,1
5,Random,Beta_Mid,10,0.015,0.015,1
5,Random,Beta_Mid,11,0.015,0.015,1
5,Random,Beta_Mid,12,0.015,0.015,1
5,Random,Beta_Mid,13,0.015,0.015,1
5,Random,Beta_Mid,14,0.015,0.015,1
5,Random,Beta_Mid,15,0.015,0.015,1
5,Random,Beta_Mid,16,0.015,0.015,1
5,Random,Beta_Mid,17,0.015,0.015,1
5,Random,Beta_Mid,18,0.015,0.015,1
5,Random,Beta_Mid,19,0.015,0.015,1
5,Random,Beta_Mid,20,0.015,0.015,1
5,Random,Beta_Mid,21,0.015,0.015,1
5,Random,Beta_Mid,22,0.015,0.015,1
5,Random,Beta_Mid,23,0.015,0.015,1
5,Random,Beta_Mid,24,0.015,0.015,1
5,Random,Beta_Mid,25,0.015,0.015,1
5,Random,Beta_Mid,26,0.015,0.015,1
5,Random,Beta_Mid,27,0.015,0.015,1
5,Random,Beta_Mid,28,0.015,0.015,1
5,Random,Beta_Mid,29,0.015,0.015,1
5,Random,Beta_Mid,30,0.015,0.015,1
5,Random,Beta_Mid,31,0.015,0.015,1
5,Random,Beta_Mid,32,0.015,0.015,1
5,Random,Beta_Mid,33,0.015,0.015,1
5,Random,Beta_Mid,34,0.015,0.015,1
5,Random,Beta_Mid,35,0.015,0.015,1
5,Random,Beta_Mid,36,0.015,0.015,1
5,Random,Beta_Mid,37,0.015,0.015,1
5,Random,Beta_Mid,38,0.015,0.015,1
5,Random,Beta_Mid,39,0.015,0.015,1
5,Random,Beta_Mid,40,0.015,0.015,1
5,Random,Beta_Mid,41,0.015,0.015,1
5,Random,Beta_Mid,42,0.015,0.015,1
5,Random,Beta_Mid,43,0.015,0.015,1
5,Random,Beta_Mid,44,0.015,0.015,1
5,Random,Beta_Mid,45,0.015,0.015,1
5,Random,Beta_Mid,46,0.015,0.015,1
5,Random,Beta_Mid,47,0.015,0.015,1
5,Random,Beta_Mid,48,0.015,0.015,1
5,Random,Beta_Mid,49,0.015,0.015,1
5,Degree,Beta_Mid,0,0.01,0.3105,11
5,Degree,Beta_Mid,1,0.149,0.3105,11
5,Degree,Beta_Mid,2,0.2065,0.3105,11
5,Degree,Beta_Mid,3,0.238,0.3105,11
5,Degree,Beta_Mid,4,0.2635,0.3105,11
5,Degree,Beta_Mid,5,0.2825,0.3105,11
5,Degree,Beta_Mid,6,0.2915,0.3105,11
5,Degree,Beta_Mid,7,0.2985,0.3105,11
5,Degree,Beta_Mid,8,0.3015,0.3105,11
5,Degree,Beta_Mid,9,0.305,0.3105,11
5,Degree,Beta_Mid,10,0.308,0.3105,11
5,Degree,Beta_Mid,11,0.3105,0.3105,11
5,Degree,Beta_Mid,12,0.3105,0.3105,11
5,Degree,Beta_Mid,13,0.3105,0.3105,11
5,Degree,Beta_Mid,14,0.3105,0.3105,11
5,Degree,Beta_Mid,15,0.3105,0.3105,11
5,Degree,Beta_Mid,16,0.3105,0.3105,11
5,Degree,Beta_Mid,17,0.3105,0.3105,11
5,Degree,Beta_Mid,18,0.3105,0.3105,11
5,Degree,Beta_Mid,19,0.3105,0.3105,11
5,Degree,Beta_Mid,20,0.3105,0.3105,11
5,Degree,Beta_Mid,21,0.3105,0.3105,11
5,Degree,Beta_Mid,22,0.3105,0.3105,11
5,Degree,Beta_Mid,23,0.3105,0.3105,11
5,Degree,Beta_Mid,24,0.3105,0.3105,11
5,Degree,Beta_Mid,25,0.3105,0.3105,11
5,Degree,Beta_Mid,26,0.3105,0.3105,11
5,Degree,Beta_Mid,27,0.3105,0.3105,11
5,Degree,Beta_Mid,28,0.3105,0.3105,11
5,Degree,Beta_Mid,29,0.3105,0.3105,11
5,Degree,Beta_Mid,30,0.3105,0.3105,11
5,Degree,Beta_Mid,31,0.3105,0.3105,11
5,Degree,Beta_Mid,32,0.3105,0.3105,11
5,Degree,Beta_Mid,33,0.3105,0.3105,11
5,Degree,Beta_Mid,34,0.3105,0.3105,11
5,Degree,Beta_Mid,35,0.3105,0.3105,11
5,Degree,Beta_Mid,36,0.3105,0.3105,11
5,Degree,Beta_Mid,37,0.3105,0.3105,11
5,Degree,Beta_Mid,38,0.3105,0.3105,11
5,Degree,Beta_Mid,39,0.3105,0.3105,11
5,Degree,Beta_Mid,40,0.3105,0.3105,11
5,Degree,Beta_Mid,41,0.3105,0.3105,11
5,Degree,Beta_Mid,42,0.3105,0.3105,11
5,Degree,Beta_Mid,43,0.3105,0.3105,11
5,Degree,Beta_Mid,44,0.3105,0.3105,11
5,Degree,Beta_Mid,45,0.3105,0.3105,11
5,Degree,Beta_Mid,46,0.3105,0.3105,11
5,Degree,Beta_Mid,47,0.3105,0.3105,11
5,Degree,Beta_Mid,48,0.3105,0.3105,11
5,Degree,Beta_Mid,49,0.3105,0.3105,11
5,Betweenness,Beta_Mid,0,0.01,0.3075,11
5,Betweenness,Beta_Mid,1,0.15,0.3075,11
5,Betweenness,Beta_Mid,2,0.208,0.3075,11
5,Betweenness,Beta_Mid,3,0.242,0.3075,11
5,Betweenness,Beta_Mid,4,0.2665,0.3075,11
5,Betweenness,Beta_Mid,5,0.285,0.3075,11
5,Betweenness,Beta_Mid,6,0.295,0.3075,11
5,Betweenness,Beta_Mid,7,0.3015,0.3075,11
5,Betweenness,Beta_Mid,8,0.3035,0.3075,11
5,Betweenness,Beta_Mid,9,0.305,0.3075,11
5,Betweenness,Beta_Mid,10,0.307,0.3075,11
5,Betweenness,Beta_Mid,11,0.3075,0.3075,11
5,Betweenness,Beta_Mid,12,0.3075,0.3075,11
5,Betweenness,Beta_Mid,13,0.3075,0.3075,11
5,Betweenness,Beta_Mid,14,0.3075,0.3075,11
5,Betweenness,Beta_Mid,15,0.3075,0.3075,11
5,Betweenness,Beta_Mid,16,0.3075,0.3075,11
5,Betweenness,Beta_Mid,17,0.3075,0.3075,11
5,Betweenness,Beta_Mid,18,0.3075,0.3075,11
5,Betweenness,Beta_Mid,19,0.3075,0.3075,11
5,Betweenness,Beta_Mid,20,0.3075,0.3075,11
5,Betweenness,Beta_Mid,21,0.3075,0.3075,11
5,Betweenness,Beta_Mid,22,0.3075,0.3075,11
5,Betweenness,Beta_Mid,23,0.3075,0.3075,11
5,Betweenness,Beta_Mid,24,0.3075,0.3075,11
5,Betweenness,Beta_Mid,25,0.3075,0.3075,11
5,Betweenness,Beta_Mid,26,0.3075,0.3075,11
5,Betweenness,Beta_Mid,27,0.3075,0.3075,11
5,Betweenness,Beta_Mid,28,0.3075,0.3075,11
5,Betweenness,Beta_Mid,29,0.3075,0.3075,11
5,Betweenness,Beta_Mid,30,0.3075,0.3075,11
5,Betweenness,Beta_Mid,31,0.3075,0.3075,11
5,Betweenness,Beta_Mid,32,0.3075,0.3075,11
5,Betweenness,Beta_Mid,33,0.3075,0.3075,11
5,Betweenness,Beta_Mid,34,0.3075,0.3075,11
5,Betweenness,Beta_Mid,35,0.3075,0.3075,11
5,Betweenness,Beta_Mid,36,0.3075,0.3075,11
5,Betweenness,Beta_Mid,37,0.3075,0.3075,11
5,Betweenness,Beta_Mid,38,0.3075,0.3075,11
5,Betweenness,Beta_Mid,39,0.3075,0.3075,11
5,Betweenness,Beta_Mid,40,0.3075,0.3075,11
5,Betweenness,Beta_Mid,41,0.3075,0.3075,11
5,Betweenness,Beta_Mid,42,0.3075,0.3075,11
5,Betweenness,Beta_Mid,43,0.3075,0.3075,11
5,Betweenness,Beta_Mid,44,0.3075,0.3075,11
5,Betweenness,Beta_Mid,45,0.3075,0.3075,11
5,Betweenness,Beta_Mid,46,0.3075,0.3075,11
5,Betweenness,Beta_Mid,47,0.3075,0.3075,11
5,Betweenness,Beta_Mid,48,0.3075,0.3075,11
5,Betweenness,Beta_Mid,49,0.3075,0.3075,11
6,Random,Beta_Mid,0,0.01,0.019,4
6,Random,Beta_Mid,1,0.015,0.019,4
6,Random,Beta_Mid,2,0.017,0.019,4
6,Random,Beta_Mid,3,0.0185,0.019,4
6,Random,Beta_Mid,4,0.019,0.019,4
6,Random,Beta_Mid,5,0.019,0.019,4
6,Random,Beta_Mid,6,0.019,0.019,4
6,Random,Beta_Mid,7,0.019,0.019,4
6,Random,Beta_Mid,8,0.019,0.019,4
6,Random,Beta_Mid,9,0.019,0.019,4
6,Random,Beta_Mid,10,0.019,0.019,4
6,Random,Beta_Mid,11,0.019,0.019,4
6,Random,Beta_Mid,12,0.019,0.019,4
6,Random,Beta_Mid,13,0.019,0.019,4
6,Random,Beta_Mid,14,0.019,0.019,4
6,Random,Beta_Mid,15,0.019,0.019,4
6,Random,Beta_Mid,16,0.019,0.019,4
6,Random,Beta_Mid,17,0.019,0.019,4
6,Random,Beta_Mid,18,0.019,0.019,4
6,Random,Beta_Mid,19,0.019,0.019,4
6,Random,Beta_Mid,20,0.019,0.019,4
6,Random,Beta_Mid,21,0.019,0.019,4
6,Random,Beta_Mid,22,0.019,0.019,4
6,Random,Beta_Mid,23,0.019,0.019,4
6,Random,Beta_Mid,24,0.019,0.019,4
